Day	Environment	Os	Campaign ID	Campaign Optimization	Campaign Type	Context IDs Eligible	Number of displays	Number of clicks	Criteo Revenue	Criteo Cost
2019-11-18	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	520423	2716	145.61815266084952	94.80922579260309
2019-11-04	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	364767	1030	110.29397495610267	74.27771317434274
2019-11-04	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	1146098	7532	448.8026668821164	294.8725455500126
2019-10-23	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	65178	250	25.596078189237037	16.652358594993924
2019-11-10	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	82868	288	29.732611996803424	18.15987882885825
2019-12-08	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	131005	973	57.855010144559685	38.40527957027003
2020-01-28	other	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	6	0	0.007926948845386505	0.005147913120442629
2020-01-03	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	645303	16506	486.6313153335843	319.00015745271764
2020-01-18	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	55398	741	37.8297649942236	23.35999709790175
2019-10-18	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	374096	2046	181.37981430376323	119.47800036805533
2020-01-15	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	428742	6241	323.6188047618299	217.75567668988285
2019-12-17	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	47624	347	9.08012327629607	5.955626412464362
2020-01-06	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	20632	105	29.9303406195296	20.03709326930561
2019-10-18	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	25204	90	10.010011917520314	6.481070800832843
2019-12-07	other	Android	179971	Visit Optimization	PROSPECTING	0-6,10	2	0	0.0034658230543136597	0.0023037697790837465
2020-01-05	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	59609	677	29.520070651709098	18.0708956705663
2020-01-29	other	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	14	0	0.00034180999826639884	0.00018964519089828473
2019-11-28	other	Android	179971	Visit Optimization	PROSPECTING	0-6,10	1	0	0.002001343011856079	0.0013056006192001762
2019-12-10	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	124368	972	34.5591770059606	22.63252178235224
2019-10-29	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	573457	3402	292.37840494004723	189.3331520557442
2020-01-19	other	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	6	1	0.00689877811819315	0.00451336130106968
2019-10-28	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	1406124	8433	454.77327305401207	301.2237760494072
2019-10-31	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	483823	2410	107.93192762103862	70.56785225015372
2020-01-23	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	786695	18101	755.0450548003056	493.3264336189843
2020-01-27	other	Other	179971	Visit Optimization	PROSPECTING	0-6,10	2	0	0.00036529999971389774	0.0002413084241913262
2019-10-28	other	Other	179971	Visit Optimization	PROSPECTING	0-6,10	5	0	0.0036244470775127413	0.002423411016329053
2019-12-14	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	245046	3055	195.00789422551549	122.78391136854063
2019-12-19	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	8263	55	3.0151812550276516	2.1977426097313133
2020-01-07	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	15819	94	23.104876818741673	15.4489381201209
2019-10-07	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	694766	4025	214.46390533449036	145.18632578895276
2019-10-12	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	5441	11	0.9490674895057454	0.6561687958138032
2019-11-24	other	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	3	0	0.00528747695684433	0.0034665946013301037
2019-10-19	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	127260	276	34.59529762665462	23.374725056750137
2020-01-20	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	58746	756	41.00711856492608	25.098195684074668
2020-01-25	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	1109830	22096	919.5106400626414	601.2049894332379
2020-01-05	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	136794	2122	44.76488772713114	29.883836941600876
2019-11-13	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	63125	232	24.802317023165525	15.235608488328126
2019-12-22	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	56390	661	24.94797676007635	17.35565749892036
2019-11-16	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	1608109	10420	744.602711108191	489.1084403569919
2019-12-29	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	1313	28	1.5410852901116012	1.0767263512131393
2020-01-21	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	596272	10762	501.96871653880754	316.4529814435522
2019-12-03	other	Other	179971	Visit Optimization	PROSPECTING	0-6,10	1	0	0.0009650999903678894	0.0006374066545975878
2020-01-09	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	241088	2391	174.4035521467142	110.70750512276597
2019-11-08	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	14159	34	3.8485879042446607	2.6193722077307484
2019-11-12	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	450514	2993	223.35533249181876	133.95741770337824
2019-11-20	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	511708	4562	204.61976270359008	134.55958316115675
2019-12-01	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	87542	484	59.66515412574913	36.74943413580793
2019-12-21	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	172960	2458	111.52377047472729	69.75328056196149
2019-12-21	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	42559	342	8.855738499453292	5.846269146453234
2019-12-28	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	1709	77	0.8584479324044658	0.6176792403422746
2019-10-13	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	380658	2292	109.91964417199326	72.16882187385058
2020-01-10	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	1243670	25585	1335.564144532661	872.8963619319732
2019-11-27	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	35977	151	15.540190517551268	10.845306595208006
2019-12-05	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	61235	331	39.614423034343865	24.98629361858817
2020-01-16	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	197311	2857	100.12175907718948	67.84541911054905
2019-11-07	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	110584	463	46.458016755932945	30.197745166974975
2019-10-23	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	935261	5614	271.4618941467936	180.34614896951462
2019-12-18	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	143777	1269	71.6167050506333	50.908947273485175
2019-11-10	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	14624	36	4.086012348454446	2.7366171382692737
2020-01-28	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	182483	2664	85.14422269696462	57.44939698167279
2019-12-21	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	14184	150	7.0778554578498	4.289095360629318
2019-10-21	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	62098	247	24.12581642938126	16.041339439338515
2019-11-02	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	12932	3	15.135752566732467	8.912545120948316
2019-12-31	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	1685	50	0.7829872048459946	0.6044305470687672
2020-01-18	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	27134	104	55.54235163487401	36.59581143385002
2019-10-09	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	92	68	0.06470357911661268	0.04114783805774318
2020-01-24	other	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	4	0	0.004699995934963227	0.003065510775898255
2019-11-21	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	799913	7018	606.5984656211474	379.7434876392481
2019-12-10	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	752173	7570	394.5431856057662	259.55707352232446
2019-12-10	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	48124	378	29.154747478753333	19.326699968542957
2020-01-05	other	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	5	0	0.004156491100788117	0.002725891457964326
2019-11-23	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	1038187	7468	740.8443472436752	458.6574681160249
2019-12-13	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	27136	192	17.87864839696511	11.027441752886363
2019-10-29	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	479671	2455	123.93703739318252	80.82233900867065
2019-10-28	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	312432	770	89.15083445363074	61.89086204267635
2019-11-29	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	452330	4841	331.6499314442016	218.4981385923616
2020-01-12	other	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	22	0	0.01663612425327301	0.010867816602398534
2020-01-08	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	275340	2618	165.36343437811078	109.51687389416313
2019-11-22	other	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	2	0	0.004093165874481201	0.0026922384382646707
2019-10-14	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	8483	13	1.729734192178585	1.1879947209954795
2019-11-25	other	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	6	0	0.016357503056526182	0.01072303246919387
2019-12-24	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	6051	70	2.716379814419896	1.7684955892605725
2019-12-24	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	118132	1648	39.63853679568413	25.941615911586645
2019-12-24	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	26848	317	10.250073499431833	7.11512194381104
2019-12-14	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	25849	286	16.096122099367904	10.484831514505693
2019-12-19	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	13281	22	15.294137602788394	10.306281527216505
2019-12-04	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	435567	1469	220.62921006912828	152.68777090202175
2019-12-04	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	33424	29	67.2735660267826	44.84019067832164
2019-12-04	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	15453	69	7.483900794502348	5.41252087356604
2019-12-04	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	89535	433	62.79952940795012	41.11182853000766
2020-01-01	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	19394	426	11.204094951499254	7.048655829052796
2020-01-01	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	5494	139	2.5581388938035823	1.8946224335696558
2019-11-06	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	1089619	7103	403.86526738848346	264.9920648641583
2019-11-06	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	350076	924	104.2076215976374	70.05328573675212
2020-01-07	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	531242	12093	398.366256095483	261.24637590486367
2019-10-10	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	56591	241	21.929738351114096	13.958883537596225
2019-10-27	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	412179	2463	203.11680319248512	131.21787277749758
2020-01-11	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	37778	94	81.68317661062254	53.7097730574645
2019-12-20	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	299976	3330	117.38959373690095	77.25556864979723
2019-10-07	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	27628	86	8.270554584389552	5.266262942702681
2019-10-12	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	125109	273	26.020900485738185	16.853499033838926
2019-10-12	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	810567	5126	226.14297340817748	151.6000004092928
2019-10-19	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	375726	2253	180.40174644062483	118.0778711168301
2019-10-25	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	358786	1980	102.14407841218451	66.95033057774577
2019-12-30	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	68798	3785	43.38788159045484	28.496566309260796
2020-01-25	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	344128	4506	225.21932755808348	152.409780768779
2020-01-04	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	917177	16466	599.7713625773582	379.3014143557432
2019-12-22	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	2764	33	0.9017630758928136	0.6635434747271186
2019-12-12	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	289447	1797	128.79323444164638	90.11913906546476
2019-12-29	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	37451	1637	23.315841435731386	16.983748320784436
2019-12-29	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	68827	3332	37.097372162291784	24.36595715212747
2019-12-29	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	1156	44	0.5442459551692009	0.4121674148381381
2020-01-28	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	708889	12036	546.6754272443887	341.4444751601698
2020-01-28	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	362522	5272	245.72352939299503	165.55664412757307
2019-12-03	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	20536	24	34.982318761771545	23.264395482552672
2019-11-08	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	908112	5986	360.369150055619	236.52677512499503
2019-12-02	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	110946	551	67.27424730898908	41.4241556620387
2019-11-30	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	557993	2068	254.8241738665113	166.51907087281862
2019-11-30	other	Other	179971	Visit Optimization	PROSPECTING	0-6,10	4	0	0.011336965061724186	0.007383396324758463
2019-10-17	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	311938	1573	86.28930575826392	56.59870851548931
2019-10-17	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	340827	2017	167.1074730518535	109.06871532541707
2020-01-27	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	20284	182	8.57237138753943	6.027253742327191
2019-12-15	web	Mac OS	179971	Visit Optimization	PROSPECTING	0-6,10	3707	31	1.6965916809439658	1.2330157960682053
2020-01-24	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	733936	15823	580.7298618202024	379.576279061144
2019-12-28	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	883	38	0.9708745949007569	0.68637177871188
2019-10-13	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	330924	1759	151.25787997879837	100.76219670713672
2020-01-10	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	724461	8540	551.0614638008187	380.67241980497704
2019-12-05	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	827531	6547	669.3864692426732	425.05812697214236
2019-12-05	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	78074	436	48.18425924191996	31.504058598994316
2019-11-04	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	28004	15	30.223114912712948	19.371242805998463
2019-11-07	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	936104	5997	364.59305415577074	238.80539394828895
2020-01-19	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	34061	121	62.93065636188443	41.414047178566655
2019-10-16	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	310352	1856	144.70975478828882	94.4678397554954
2019-12-08	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	34367	310	21.11603607422765	13.879522626485223
2019-12-08	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	40979	363	31.067330468752417	18.840876626106514
2019-10-11	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	1078129	6546	369.48619621179637	247.3840992862648
2019-12-12	other	Other	179971	Visit Optimization	PROSPECTING	0-6,10	4	0	0.0044566399455070495	0.0029593881167385926
2019-11-01	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	78890	359	32.02481065713334	20.20868984376168
2019-11-01	web	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	109266	498	44.45605157941392	29.072787144763325
2019-11-01	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	486017	2352	110.90236961955856	72.19802994189425
2020-01-04	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	22924	117	31.651447605811065	21.35407805064316
2020-01-03	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	43998	566	25.49408259523846	15.791589423015953
2019-11-02	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	653026	3363	291.89246065726036	185.36551577194487
2019-11-15	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	36179	15	40.40570477063117	26.436533274977876
2020-01-02	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	801260	18324	515.1934599272926	337.58258935836704
2020-01-02	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	18864	182	24.160444264701567	16.682397920869594
2019-11-19	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	935647	6029	346.1146347610867	227.60877168325902
2019-11-19	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	30348	23	34.983676524780684	22.96441320968802
2020-01-18	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	1102995	23317	991.7876301069196	648.0255179107072
2020-01-15	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	31417	118	64.87476380751934	42.74795024360924
2019-12-17	web	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	62401	621	29.951064088886596	20.565700459423738
2019-11-07	web	Other	179971	Visit Optimization	PROSPECTING	0-6,10	25732	21	25.643530713206165	16.878927261144323
2019-10-20	web	Android	179971	Visit Optimization	PROSPECTING	0-6,10	378563	2180	176.37497378785068	115.28181001028638
2019-10-20	app	Android	179971	Visit Optimization	PROSPECTING	0-6,10	986648	5431	251.42840789927732	167.0040201594157
2019-10-20	app	iOS	179971	Visit Optimization	PROSPECTING	0-6,10	363881	1777	85.90225855670496	56.516758228667
2019-10-20	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	28389	103	9.815974565559998	6.267681805512073
2019-11-04	other	Windows	179971	Visit Optimization	PROSPECTING	0-6,10	1	0	0.0004328359961509705	0.00028813253452858147
2019-10-28	web	Unknown	179971	Visit Optimization	PROSPECTING	0-6,10	114718	555	53.294012999408864	33.97307285618557
